5132	1	0	0	whose father is Balon Greyjoy	:Balon_Greyjoy	:Theon_Greyjoy,:Yara_Greyjoy,:Rodrik_Greyjoy,:Maron_Greyjoy
5133	3	1	1	( what was followed by what War of the Five Kings is a conflict of and whose second side is Faith Militant )	:Faith_Militant,:War_of_the_Five_Kings	:Destruction_of_the_Great_Sept_of_Baelor,:Standoff_at_the_Great_Sept_of_Baelor
5134	1	0	0	whose father is The Red Viper of Dorne	:Oberyn_Martell	:Tyene_Sand,:Nymeria_Sand,:Obara_Sand,:Obella_Sand,:Loreza_Sand,:Dorea_Sand,:Elia_Sand,:Sarella_Sand
5135	1	0	0	mother of The Fat Flower	:Mace_Tyrell	:Olenna_Tyrell
5136	1	0	0	what is after Assassination of Balon Greyjoy	:Assassination_of_Balon_Greyjoy	:Capture_of_Riverrun,:Kingsmoot
5137	2	0	0	what was preceded by whose first side is House Stark	:House_Stark	:War_of_the_Five_Kings,:Liberation_of_Slaver's_Bay,:Destruction_of_the_Great_Sept_of_Baelor,:Conflict_Beyond_the_Wall,:Red_Wedding,:Battle_of_the_Trident,:Greyjoy_Rebellion,:Andal_Invasion,:Sack_of_King's_Landing,:Assassination_of_Renly_I,:Purple_Wedding,:Execution_of_Eddard_Stark,:Unification_of_the_North,:Massacre_in_King's_Landing,:Battle_of_Stone_Mill,:Battle_of_the_Camps,:Wildfire_Plot,:Conquest_of_Dorne,:Surrender_of_the_Crag,:Sack_of_Ashemark,:Ghiscari_Wars,:Liberation_of_Stone_Hedge
5138	1	0	0	appeared in A Golden Crown	:A_Golden_Crown	:Wallen,:Dothraki_crone,:Stiv,:Jon_Lynderly,:Eon_Hunter
5139	2	0	0	what first episode is Winter Is Coming is the side one participant of	:Winter_Is_Coming	:Destruction_of_the_Great_Sept_of_Baelor,:Massacre_of_the_Khalar_vezhven,:Riot_of_King's_Landing,:Surrender_of_Moat_Cailin
5140	2	1	0	( whose second side is House Frey and what Conflict Beyond the Wall is concurrent with )	:Conflict_Beyond_the_Wall,:House_Frey	:War_of_the_Five_Kings
5141	3	1	0	( whose allegiance is House Karstark and sibling of child of Commard Karstark )	:Commard_Karstark,:House_Karstark	:Laurence_Karstark,:Petyr_Karstark,:Berrican_Karstark,:Jon_Karstark
5142	2	1	0	( participated as second side in Destruction of the Great Sept of Baelor and who died in episode The Winds of Winter )	:Destruction_of_the_Great_Sept_of_Baelor,:The_Winds_of_Winter	:Mace_Tyrell,:Loras_Tyrell,:Kevan_Lannister,:Margaery_Tyrell,:Lancel_Lannister,:High_Sparrow,:Pycelle
5143	3	1	0	killed by ( successor of Lord Varys and what first side of Destruction of the Great Sept of Baelor is )	:Destruction_of_the_Great_Sept_of_Baelor,:Varys	:High_Sparrow,:Pycelle
5144	1	0	0	whose allegiance is White Walkers	:White_Walkers	:Night_King,:Craster's_last_son,:Karsi,:Finn,:White_Walker_(Valar_Morghulis),:Night's_King,:Jafer_Flowers,:White_Walker_(Winter_is_Coming)
5145	2	1	0	( whose allegiance is Children of the Forest and whose religion is Old Gods of the Forest )	:Old_Gods_of_the_Forest,:Children_of_the_Forest	:Leaf,:Three-eyed_raven
5146	1	0	0	whose spouse is Laenor Velaryon	:Laenor_Velaryon	:Rhaenyra_Targaryen
5147	3	1	0	( what Renly I Baratheon is the side two commander of and whose second side is what first side of Assassination of Jon Arryn is )	:Renly_Baratheon,:Assassination_of_Jon_Arryn	:War_of_the_Five_Kings
5148	1	0	0	whose last was The Watchers on the Wall	:The_Watchers_on_the_Wall	:Ygritte,:Styr,:Grenn,:Pypar,:Dongo,:Thenn_warg
5149	3	1	1	( killed by those allied with The Thirteen and are of Qarth culture )	:The_Thirteen,:Qarth	:Copper_King,:Silk_King,:Spice_King
5150	1	0	0	whose father is The Red Viper of Dorne	:Oberyn_Martell	:Tyene_Sand,:Nymeria_Sand,:Obara_Sand,:Obella_Sand,:Loreza_Sand,:Dorea_Sand,:Elia_Sand,:Sarella_Sand
5151	2	1	0	( what followed Greyjoy Rebellion and what Lyanna Mormont is the side two commander of )	:Greyjoy_Rebellion,:Lyanna_Mormont	:War_of_the_Five_Kings
5152	1	0	0	what was preceded by War of Conquest	:War_of_Conquest	:Dance_of_the_Dragons,:Vulture_Hunt
5153	2	1	0	( spouse of Aelinor Targaryen and child of Myriah Martell )	:Aelinor_Targaryen,:Myriah_Martell	:Aerys_I_Targaryen
5154	3	1	0	( whom Missandei is a lover of and whose title is what killed Greizhen mo Ullhor )	:Greizhen_mo_Ullhor,:Missandei	:Grey_Worm
5155	2	1	0	( whose second side force is Kingsguard and battle of Dance of the Dragons )	:Dance_of_the_Dragons,:Kingsguard	:Ambush_on_Dragonstone
5156	1	0	0	whose allegiance is House Baratheon of King's Landing	:House_Baratheon_of_King's_Landing	:Robert_Baratheon,:Joffrey_Baratheon,:Cersei_Lannister,:Tommen_Baratheon,:Margaery_Tyrell,:Varys,:Myrcella_Baratheon,:Sandor_Clegane,:Qyburn,:Janos_Slynt,:Baratheon_(son_of_Robert),:Pycelle,:Ilyn_Payne,:Aron_Santagar
5157	1	0	0	killed by Bran	:Bran_Stark	:Hodor,:Leaf,:Locke
5158	3	1	1	( child of those allied with House Arryn and whose sibling is Waymar Royce )	:Waymar_Royce,:House_Arryn	:Robar_Royce
5159	3	1	0	( where Dornish Marches is a place of and was previously Stonehelm is a castle in )	:Stonehelm,:Dornish_Marches	:Kingdom_of_the_Stormlands
5160	1	0	0	whose second side casualty is Robar Royce	:Robar_Royce	:Assassination_of_Renly_I
5161	3	1	0	( location of Coup in Dorne and castle in where Lewyn Martell is )	:Coup_in_Dorne,:Lewyn_Martell	:Water_Gardens
5162	3	1	0	whose season is ( the season that Maester Aemon appeared in and the season that Vala appeared in )	:Aemon,:Vala	:Daenerys_Targaryen,:Jon_Snow,:Tyrion_Lannister,:Stannis_Baratheon,:Tywin_Lannister,:Ramsay_Bolton,:Cersei_Lannister,:Jaime_Lannister,:Tommen_Baratheon,:Mace_Tyrell,:Arya_Stark,:Rhaenyra_Targaryen,:Sansa_Stark,:Roose_Bolton,:Sandbox/Jon_Snow_(Updated),:Loras_Tyrell,:Theon_Greyjoy,:Kevan_Lannister,:Petyr_Baelish,:Margaery_Tyrell,:Gregor_Clegane,:Aegon_V_Targaryen,:Barristan_Selmy,:Baelor_Targaryen,:Samwell_Tarly,:Elia_Martell,:Lancel_Lannister,:Jorah_Mormont,:Davos_Seaworth,:Gilly,:Tyene_Sand,:Daario_Naharis,:Nymeria_Sand,:Varys,:Myrcella_Baratheon,:Sam,:Ellaria_Sand,:Brienne_of_Tarth,:Mance_Rayder,:Alliser_Thorne,:Obara_Sand,:Aemon,:Olenna_Tyrell,:Qyburn,:Janos_Slynt,:Brandon_Stark_(son_of_Rickard),:Melisandre,:Tormund,:Ghost,:High_Sparrow,:Walda_Bolton,:Joanna_Lannister,:Robin_Arryn,:Olly,:Steffon_Baratheon,:Shireen_Baratheon,:Doran_Martell,:Grey_Worm,:Eddison_Tollett,:Bronn,:Night_King,:Drogon,:Pycelle,:Viserion,:Rhaegal,:Selwyn_Tarth,:Hizdahr_zo_Loraq,:Myranda,:Trystane_Martell,:Yohn_Royce,:Podrick_Payne,:Dyanna_Dayne,:Brandon_Stark_(the_Builder),:Meryn_Trant,:Othell_Yarwyck,:Boros_Blount,:Lollys_Stokeworth,:Preston_Greenfield,:Waif,:Bowen_Marsh,:Yezzan_zo_Qaggaz,:Karsi,:Lord_of_Bones,:Jaqen_H'ghar,:High_Septon_(After_the_riot_of_King's_Landing),:Mossador,:Loboda,:Bastard's_girls,:Dim_Dalba,:Tanda_Stokeworth,:Falyse_Stokeworth,:White_Walker_(Hardhome),:Areo_Hotah,:Wyllis_Bracken,:Medger_Cerwyn,:Great_Master_1_(Kill_the_Boy),:Olyvar,:Missandei,:Hobb,:Unnamed_miller's_wife,:Son_of_the_Harpy,:Osric_Stark,:Marei,:Denys_Mallister,:Balon_Swann,:Old_woman,:Arys_Oakheart,:Lead_Dornish_guard,:Todder,:Simpson,:Baratheon_General,:Gordy,:Unella,:White_Rat,:Vala,:Walter_Whent,:Ghita,:Tycho_Nestoris,:Despondent_man
5163	2	0	0	died in what is after Battle of the Bastards for second side	:Battle_of_the_Bastards	:Tommen_Baratheon,:Mace_Tyrell,:Loras_Tyrell,:Kevan_Lannister,:Margaery_Tyrell,:Lancel_Lannister,:High_Sparrow,:Pycelle,:King
5164	1	0	0	what followed Mutiny at Castle Black	:Mutiny_at_Castle_Black	:Battle_at_the_Cave_of_the_Three-eyed_Raven
5165	2	0	0	what followed whose third side is Demon Monkey	:Tyrion_Lannister	:Surrender_of_Moat_Cailin
5166	2	1	0	( is at Winterfell and whose death episode is Home )	:Winterfell,:Home	:Bolton_(son_of_Roose)
5167	3	1	0	( Battle of the Bastards is the last of and whose last was episode where Joyeuse Frey died )	:Joyeuse_Frey,:Battle_of_the_Bastards_(episode)	:Shaggydog
5168	1	0	0	whose allegiance is House Targaryen	:House_Targaryen	:Daenerys_Targaryen,:Tyrion_Lannister,:Aerys_II_Targaryen,:Rhaenyra_Targaryen,:Aegon_III_Targaryen,:Daeron_II_Targaryen,:Aegon_II_Targaryen,:Sandbox/Jon_Snow_(Updated),:Theon_Greyjoy,:Rhaegar_Targaryen,:Aegon_IV_Targaryen,:Maekar_Targaryen,:Aegon_I_Targaryen,:Daemon_I_Blackfyre,:Aegon_V_Targaryen,:Viserys_II_Targaryen,:Daemon_Targaryen,:Baelor_Targaryen,:Elia_Martell,:Jorah_Mormont,:Yara_Greyjoy,:Maegor_Targaryen,:Viserys_I_Targaryen,:Daario_Naharis,:Brynden_Rivers,:Viserys_Targaryen,:Varys,:Baelor_Targaryen_(son_of_Daeron_II),:Helaena_Targaryen,:Aerys_I_Targaryen,:Naerys_Targaryen,:Orys_Baratheon,:Aenys_Targaryen,:Lucerys_Velaryon,:Ellaria_Sand,:Alliser_Thorne,:Aemond_Targaryen,:Daeron_I_Targaryen,:Aemon,:Olenna_Tyrell,:Daenerys_Targaryen_(daughter_of_Aegon_IV),:Jaehaerys_I_Targaryen,:Rhaella_Targaryen,:Myriah_Martell,:Daena_Targaryen,:Aegor_Rivers,:Rossart,:Alicent_Hightower,:Rhaenys_Targaryen_(Queen_Who_Never_Was),:Grey_Worm,:Visenya_Targaryen,:Aelinor_Targaryen,:Rhaenys_Targaryen_(sister_of_Aegon_I),:Aerion_Targaryen,:Aemon_Targaryen_(Dragonknight),:Shiera_Seastar,:Jaehaera_Targaryen,:Pycelle,:Aegon_Targaryen_(son_of_Rhaegar),:Rhaenys_Targaryen_(daughter_of_Rhaegar),:Rhaegel_Targaryen,:Doreah,:Hizdahr_zo_Loraq,:Maelor_Targaryen,:Rhaena_Targaryen_(daughter_of_Aegon_III),:Duncan_Targaryen,:Jaehaerys_Targaryen_(son_of_Aegon_II),:Elaena_Targaryen,:Rhaego,:Cassana_Baratheon,:Dyanna_Dayne,:Daeron_Targaryen_(son_of_Aegon_V),:Duncan_the_Tall,:Irri,:Alysanne_Targaryen,:Raymont_Baratheon,:Rakharo,:Rhaena_Targaryen_(daughter_of_Aenys),:Mossador,:Lyonel_Tyrell,:Aegon_Targaryen_(son_of_Aenys),:Hugh_Hammer,:Ulf_the_White,:Lyman_Beesbury,:Qhono,:Malcolm_Branfield,:Missandei,:Jon_Connington,:Aemma_Arryn,:Kovarro,:Hallyne,:Aggo,:Kinvara,:White_Rat,:Branfield_(Lord),:Jaremy_Rykker
5169	2	1	0	( first side force of Massacre at Hardhome and whose allegiance is Night's Watch )	:Massacre_at_Hardhome,:Night's_Watch	:Eddison_Tollett,:Todder
5170	2	1	0	( whose father is Kevan Lannister and those allied with House Lannister )	:House_Lannister,:Kevan_Lannister	:Lancel_Lannister,:Willem_Lannister,:Martyn_Lannister
5171	3	0	0	whose child is whose death episode is episode where Jojen Reed died	:Jojen_Reed	:Tytos_Lannister,:Howland_Reed
5172	2	1	0	( whose second side is House Targaryen and whose first side is House Arryn )	:House_Arryn,:House_Targaryen	:Robert's_Rebellion,:Battle_of_the_Trident
5173	3	1	0	( what War of the Five Kings is a conflict of and what was followed by what Damon Marbrand is the side two commander of )	:Damon_Marbrand,:War_of_the_Five_Kings	:Battle_of_Oxcross
5174	3	1	0	( who rules Astapor and mentioned is episode death episode of Karl Tanner )	:Astapor,:Karl_Tanner	:Cleon
5175	3	1	1	( what whose first side is Second Sons is a conflict of and whose second side is Sons of the Harpy )	:Sons_of_the_Harpy,:Second_Sons	:Second_Siege_of_Meereen,:Uprising_in_Meereen
5176	2	1	0	( those allied with House Lannister and child of Kevan Lannister )	:House_Lannister,:Kevan_Lannister	:Lancel_Lannister,:Willem_Lannister,:Martyn_Lannister
5177	3	0	0	appeared in last of whose family is Bruni	:Bruni	:Forzho,:Rhalko,:Qorro,:Brozho
5178	2	0	0	whose season is acted as Rickard Karstark	:Rickard_Karstark	:Robert_Baratheon,:Daenerys_Targaryen,:Eddard_Stark,:Jon_Snow,:Tyrion_Lannister,:Stannis_Baratheon,:Joffrey_Baratheon,:Tywin_Lannister,:Ramsay_Bolton,:Robb_Stark,:Cersei_Lannister,:Walder_Frey,:Jaime_Lannister,:Tommen_Baratheon,:Craster,:Arya_Stark,:Rhaenyra_Targaryen,:Sansa_Stark,:Roose_Bolton,:Bran_Stark,:Aegon_III_Targaryen,:Daeron_II_Targaryen,:Roslin_Tully,:Renly_Baratheon,:Sandbox/Jon_Snow_(Updated),:Loras_Tyrell,:Jon_Arryn,:Theon_Greyjoy,:Kevan_Lannister,:Lothar_Frey,:Petyr_Baelish,:Aegon_IV_Targaryen,:Maekar_Targaryen,:Gareth_Umber,:Aegon_I_Targaryen,:Daemon_I_Blackfyre,:Balon_Greyjoy,:Margaery_Tyrell,:Walder_Rivers,:Drogo,:Gregor_Clegane,:Regan_Karstark,:Aegon_V_Targaryen,:Barristan_Selmy,:Catelyn_Stark,:Viserys_II_Targaryen,:Rickard_Karstark,:Baelor_Targaryen,:Rickon_Stark,:Samwell_Tarly,:Lancel_Lannister,:Jorah_Mormont,:Davos_Seaworth,:Shirei_Frey,:Joseth_Umber,:Yara_Greyjoy,:Edmure_Tully,:Walda_Frey_(The_Rains_of_Castamere),:Gilly,:Lysa_Arryn,:Maegor_Targaryen,:Stevron_Frey,:Viserys_I_Targaryen,:Daario_Naharis,:Derwa_Frey,:Waldra_Frey,:Jeor_Mormont,:Brynden_Rivers,:Viserys_Targaryen,:Varys,:Baelor_Targaryen_(son_of_Daeron_II),:Myrcella_Baratheon,:Aerys_I_Targaryen,:Naerys_Targaryen,:Orys_Baratheon,:Aenys_Targaryen,:Sam,:Waldron_Frey,:Hoster_Tully,:Olyvar_Frey,:Brienne_of_Tarth,:Mance_Rayder,:Mycah_Umber,:Alliser_Thorne,:Aemon,:Olenna_Tyrell,:Sandor_Clegane,:Ryger_Rivers,:Daenerys_Targaryen_(daughter_of_Aegon_IV),:Qyburn,:Jaehaerys_I_Targaryen,:Summer,:Arwaya_Frey,:Hothor_Umber,:Corin_Umber,:Rhaella_Targaryen,:Lucan_Umber,:Harkon_Umber,:Janos_Slynt,:Brandon_Stark_(son_of_Rickard),:Amarylis_Umber,:Melisandre,:Tormund,:Brynden_Tully,:Ghost,:Myriah_Martell,:Benjen_Stark,:Daena_Targaryen,:Joanna_Lannister,:Morag_Umber,:Robin_Arryn,:Aegor_Rivers,:Rossart,:Jon_Umber_(Greatjon),:Hodor,:Joyeuse_Frey,:Shaggydog,:Harrion_Karstark,:Steffon_Baratheon,:Shireen_Baratheon,:Hollys_Umber,:Ygritte,:Grey_Worm,:Eddison_Tollett,:Grey_Wind,:Commard_Karstark,:Maege_Mormont,:Baratheon_(son_of_Robert),:Rodrik_Greyjoy,:Rodrik_Cassel,:Bronn,:Visenya_Targaryen,:Maron_Greyjoy,:Aelinor_Targaryen,:Rhaenys_Targaryen_(sister_of_Aegon_I),:Aerion_Targaryen,:Merry_Frey,:Lady,:Drogon,:Shiera_Seastar,:Dagmer,:Pycelle,:Ilyn_Payne,:Osha,:Morgana_Umber,:Finn_Umber,:Laurence_Karstark,:Petyr_Karstark,:Barra,:Kear_Umber,:Brandon_Umber,:Rhaegel_Targaryen,:Viserion,:Torrhen_Karstark,:Doreah,:Emilia_Umber,:Rhaegal,:Berrican_Karstark,:Jon_Karstark,:Selwyn_Tarth,:Xaro_Xhoan_Daxos,:Talisa_Stark,:Daragh_Umber,:Robar_Royce,:Willem_Lannister,:Grenn,:Martyn_Lannister,:Matthos_Seaworth,:Shae,:Beric_Dondarrion,:Tytos_Lannister,:Myranda,:Waymar_Royce,:Argalia_Baratheon,:Rhaego,:Balerion,:Jojen_Reed,:Cassana_Baratheon,:Sarra_Frey,:Dorna_Lannister,:Podrick_Payne,:Brandon_Stark_(the_Builder),:Gendry,:Meryn_Trant,:Serra_Frey,:Duncan_the_Tall,:Meera_Reed,:Craster's_younger_wife_(Walk_of_Punishment),:Othell_Yarwyck,:Nymeria_(direwolf),:Vhagar,:Neyela_Frey,:Boros_Blount,:Daemon_II_Blackfyre,:Irri,:Thoros,:Minisa_Tully,:Pypar,:Galbart_Glover,:Preston_Greenfield,:Aemon_Blackfyre,:Aegon_Blackfyre,:Beric_Karstark,:Karl_Tanner,:Raymont_Baratheon,:Rakharo,:Janeya_Frey,:Rast,:Wendel_Manderly,:Lord_of_Bones,:Jaqen_H'ghar,:Amory_Lorch,:High_Septon_(After_the_riot_of_King's_Landing),:Luwin,:Harren_Hoare,:High_Septon_(Before_the_riot_of_King's_Landing),:Katrina_Umber,:Dongo,:Ros,:Razdal_mo_Eraz,:Mychal_Baratheon,:Imry_Florent,:Dontos_Hollard,:Mandon_Moore,:Petyr_Baratheon,:Vardis_Egen,:Lorren,:Addam_Marbrand,:Pyat_Pree,:Freya_Frey,:Greizhen_mo_Ullhor,:Maynard_Umber,:Locke,:Tommard_Baratheon,:Edric_Baratheon,:Jack,:Billy,:Stafford_Lannister,:Serena_Blackfyre,:Winterfell_shepherd,:Mara_Karstark,:Lynesse_Hightower,:Bharbo,:Salladhor_Saan,:Cedric_Umber,:Allana_Tyrell,:Three-eyed_raven,:Alton_Lannister,:Jory_Cassel,:Maron_Martell,:Mirri_Maz_Duur,:Kraznys_mo_Nakloz,:Tyrell_lady,:Qotho,:Emmon_Cuy,:Lyonel_Baratheon,:Timett,:Old_Nan,:Mago,:Tysha,:Polliver,:Drennan,:Mordane,:Qhorin,:Hot_Pie,:Olyvar,:Vayon_Poole,:Illyrio_Mopatis,:Bruni,:Ethelide_Baratheon,:Missandei,:Craster's_wife_(Walk_of_Punishment),:Jaremy_Mallister,:White_Walker_(Valar_Morghulis),:Haggo,:Mero,:Kovarro,:Marya_Seaworth,:Mhaegen,:Hallyne,:Copper_King,:Urzen,:Anguy,:Silk_King,:Gelmarr,:Aggo,:Unnamed_miller's_wife,:Paxter_Redwyne,:Varly,:Karstark_lookout,:Yoren,:Palla,:Rorge,:Marei,:Hugh,:Balon_Swann,:Biter,:Leo_Lefford,:Aron_Santagar,:Lommy,:Arys_Oakheart,:Farlen,:Mycah,:Jacks,:Todder,:Baratheon_officer,:Shella_Whent,:Cohollo,:Spice_King,:Prendahl_na_Ghezn,:Mern_IX_Gardener,:Marianne_Frey,:Jafer_Flowers,:Harys_Swyft,:Chella,:Wallen,:Syrio_Forel,:Jonos_Bracken,:Unsullied_1_(Valar_Dohaeris),:Tyrek_Tallhart,:Dothraki_crone,:Will,:Orell,:Gared,:Unidentified_handmaiden,:Tom,:Reginald_Lannister,:Mikken,:Stiv,:Jaremy_Rykker,:Armeca,:Drowned_Priest,:White_Walker_(Winter_is_Coming),:The_Tickler,:Willis_Wode,:Old_man,:Shagga,:Quaithe,:Jon_Lynderly,:Eon_Hunter
5179	1	0	0	father of The Last Dragon	:Rhaegar_Targaryen	:Aerys_II_Targaryen
5180	2	0	0	located in located in The Riverlands	:The_Riverlands	:Robb_Stark,:Walder_Frey,:Roslin_Tully,:Lothar_Frey,:Walder_Rivers,:Catelyn_Stark,:Shirei_Frey,:Edmure_Tully,:Walda_Frey_(The_Rains_of_Castamere),:Lysa_Arryn,:Stevron_Frey,:Derwa_Frey,:Waldra_Frey,:Waldron_Frey,:Hoster_Tully,:Olyvar_Frey,:Ryger_Rivers,:Arwaya_Frey,:Brynden_Tully,:Walda_Bolton,:Merry_Frey,:Sarra_Frey,:Serra_Frey,:Neyela_Frey,:Minisa_Tully,:Janeya_Frey,:Freya_Frey,:Edmyn_Tully,:Tully_(son_of_Edmure),:Wyllis_Bracken,:Jason_Mallister,:Jaremy_Mallister,:Denys_Mallister,:Shella_Whent,:Marianne_Frey,:Jonos_Bracken,:Walter_Whent
5181	1	0	0	located in Braavos	:Braavos	:Waif,:Jaqen_H'ghar,:Lady_Crane,:Mero,:Syrio_Forel,:Ghita,:Tycho_Nestoris,:Despondent_man
5182	3	1	1	( whose first side is died in Siege of Rook's Rest for first side and took place in Harrenhal )	:Siege_of_Rook's_Rest,:Harrenhal	:Battle_Above_the_Gods_Eye,:Assault_on_Harrenhal
5183	1	0	0	what was concurrent with Sack of King's Landing	:Sack_of_King's_Landing	:Siege_of_Storm's_End,:Wildfire_Plot
5184	1	0	0	those allied with White Walkers	:White_Walkers	:Night_King,:Craster's_last_son,:Karsi,:Finn,:White_Walker_(Valar_Morghulis),:Night's_King,:Jafer_Flowers,:White_Walker_(Winter_is_Coming)
5185	1	0	0	where Locke died for first side	:Locke	:Raid_on_Craster's_Keep
5186	1	0	0	located in Brightwater Keep	:Brightwater_Keep	:Melessa_Tarly,:Axell_Florent,:Imry_Florent
5187	2	1	0	( whose season is Season 5 and spouse of Margaery Tyrell )	:Season_5,:Margaery_Tyrell	:Tommen_Baratheon
5188	1	0	0	whose season is Season 1	:Season_1	:Robert_Baratheon,:Daenerys_Targaryen,:Eddard_Stark,:Jon_Snow,:Tyrion_Lannister,:Joffrey_Baratheon,:Tywin_Lannister,:Robb_Stark,:Cersei_Lannister,:Walder_Frey,:Jaime_Lannister,:Tommen_Baratheon,:Arya_Stark,:Sansa_Stark,:Bran_Stark,:Daeron_II_Targaryen,:Renly_Baratheon,:Sandbox/Jon_Snow_(Updated),:Loras_Tyrell,:Jon_Arryn,:Theon_Greyjoy,:Kevan_Lannister,:Petyr_Baelish,:Aegon_IV_Targaryen,:Maekar_Targaryen,:Gareth_Umber,:Aegon_I_Targaryen,:Daemon_I_Blackfyre,:Drogo,:Gregor_Clegane,:Regan_Karstark,:Aegon_V_Targaryen,:Barristan_Selmy,:Catelyn_Stark,:Viserys_II_Targaryen,:Rickard_Karstark,:Baelor_Targaryen,:Rickon_Stark,:Samwell_Tarly,:Lancel_Lannister,:Jorah_Mormont,:Joseth_Umber,:Lysa_Arryn,:Maegor_Targaryen,:Stevron_Frey,:Viserys_I_Targaryen,:Jeor_Mormont,:Brynden_Rivers,:Viserys_Targaryen,:Varys,:Baelor_Targaryen_(son_of_Daeron_II),:Myrcella_Baratheon,:Aerys_I_Targaryen,:Naerys_Targaryen,:Orys_Baratheon,:Aenys_Targaryen,:Waldron_Frey,:Olyvar_Frey,:Mycah_Umber,:Alliser_Thorne,:Aemon,:Sandor_Clegane,:Ryger_Rivers,:Daenerys_Targaryen_(daughter_of_Aegon_IV),:Summer,:Arwaya_Frey,:Hothor_Umber,:Corin_Umber,:Rhaella_Targaryen,:Lucan_Umber,:Harkon_Umber,:Janos_Slynt,:Brandon_Stark_(son_of_Rickard),:Amarylis_Umber,:Ghost,:Myriah_Martell,:Benjen_Stark,:Daena_Targaryen,:Morag_Umber,:Robin_Arryn,:Aegor_Rivers,:Jon_Umber_(Greatjon),:Hodor,:Joyeuse_Frey,:Shaggydog,:Steffon_Baratheon,:Hollys_Umber,:Grey_Wind,:Commard_Karstark,:Maege_Mormont,:Baratheon_(son_of_Robert),:Rodrik_Greyjoy,:Rodrik_Cassel,:Bronn,:Maron_Greyjoy,:Aelinor_Targaryen,:Lady,:Drogon,:Shiera_Seastar,:Pycelle,:Ilyn_Payne,:Osha,:Morgana_Umber,:Finn_Umber,:Laurence_Karstark,:Petyr_Karstark,:Barra,:Kear_Umber,:Brandon_Umber,:Rhaegel_Targaryen,:Viserion,:Doreah,:Emilia_Umber,:Rhaegal,:Berrican_Karstark,:Jon_Karstark,:Daragh_Umber,:Grenn,:Shae,:Beric_Dondarrion,:Tytos_Lannister,:Waymar_Royce,:Argalia_Baratheon,:Rhaego,:Balerion,:Cassana_Baratheon,:Dorna_Lannister,:Brandon_Stark_(the_Builder),:Gendry,:Meryn_Trant,:Duncan_the_Tall,:Othell_Yarwyck,:Nymeria_(direwolf),:Vhagar,:Boros_Blount,:Daemon_II_Blackfyre,:Irri,:Pypar,:Galbart_Glover,:Preston_Greenfield,:Aemon_Blackfyre,:Aegon_Blackfyre,:Beric_Karstark,:Raymont_Baratheon,:Rakharo,:Rast,:Jaqen_H'ghar,:Luwin,:High_Septon_(Before_the_riot_of_King's_Landing),:Katrina_Umber,:Ros,:Mychal_Baratheon,:Mandon_Moore,:Vardis_Egen,:Addam_Marbrand,:Maynard_Umber,:Serena_Blackfyre,:Mara_Karstark,:Lynesse_Hightower,:Bharbo,:Cedric_Umber,:Three-eyed_raven,:Jory_Cassel,:Maron_Martell,:Mirri_Maz_Duur,:Qotho,:Lyonel_Baratheon,:Timett,:Old_Nan,:Mago,:Tysha,:Mordane,:Hot_Pie,:Vayon_Poole,:Illyrio_Mopatis,:Ethelide_Baratheon,:Haggo,:Mhaegen,:Paxter_Redwyne,:Varly,:Yoren,:Rorge,:Hugh,:Biter,:Leo_Lefford,:Aron_Santagar,:Lommy,:Arys_Oakheart,:Mycah,:Jacks,:Todder,:Shella_Whent,:Cohollo,:Mern_IX_Gardener,:Jafer_Flowers,:Harys_Swyft,:Chella,:Wallen,:Syrio_Forel,:Jonos_Bracken,:Tyrek_Tallhart,:Dothraki_crone,:Will,:Gared,:Mikken,:Stiv,:Jaremy_Rykker,:Armeca,:White_Walker_(Winter_is_Coming),:Willis_Wode,:Shagga,:Jon_Lynderly,:Eon_Hunter
5189	3	1	0	( what Lady Melisandre is the side one participant of and whose second side is second side force of Battle at the Mummer's Ford )	:Battle_at_the_Mummer's_Ford,:Melisandre	:Assassination_of_Renly_I
5190	3	1	1	( what was followed by what was followed by Court trial of Tyrion Lannister and took place in Ironrath )	:Ironrath,:Court_trial_of_Tyrion_Lannister	:Battle_of_Ironrath
5191	1	0	0	located in Oldtown	:Oldtown	:The_Hightower,:The_Citadel
5192	1	0	0	whose spouse is The Little Lion	:Tyrion_Lannister	:Sansa_Stark,:Tysha
5193	3	1	1	( sibling of side two commander of War of the Five Kings and is at Riverrun )	:War_of_the_Five_Kings,:Riverrun	:Robb_Stark,:Catelyn_Stark,:Lysa_Arryn,:Hoster_Tully
5194	2	0	0	whose second side is allegiance of Joffrey Velaryon	:Joffrey_Velaryon	:Siege_of_Rook's_Rest,:Fall_of_King's_Landing,:Assassination_at_the_Red_Keep,:Battle_of_the_Gullet,:Ambush_on_Dragonstone,:Sack_of_Tumbleton,:Battle_Above_the_Gods_Eye,:Assault_on_Harrenhal,:Sack_of_Lannisport,:Butcher's_Ball
